arm_id,run_id,schema_seed,episode_index,total_reward,step_count,success
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,5,12.777777777777779,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,6,12.777777777777779,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,7,12.33611111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,8,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,9,12.394444444444444,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,10,12.394444444444444,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,11,12.394444444444444,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,12,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,13,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,14,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep3,0,15,12.33611111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,0,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,1,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,2,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,3,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,4,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,5,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,6,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,7,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,8,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,9,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,10,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,11,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,12,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,13,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,14,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep3,1,15,0.0,0,False
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,0,12.33611111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,1,12.33611111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,2,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,3,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,4,12.33611111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,5,12.777777777777779,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,6,12.777777777777779,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,7,12.33611111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,8,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,9,12.394444444444444,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,10,12.394444444444444,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,11,12.394444444444444,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,12,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,13,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,14,12.511111111111111,8,True
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep3,2,15,12.33611111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,0,13.238888888888889,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,1,13.238888888888889,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,2,12.991666666666665,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,3,13.238888888888889,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,4,12.991666666666665,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,5,12.991666666666665,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,6,12.513888888888888,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,7,12.991666666666665,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,8,12.513888888888888,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,9,13.238888888888889,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,10,13.049999999999999,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,11,13.049999999999999,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,12,12.513888888888888,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,13,12.991666666666665,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,14,12.513888888888888,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema586944204-rep0,,15,13.238888888888889,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,0,12.891666666666666,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,1,12.925,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,2,12.925,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,3,12.925,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,4,12.538888888888888,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,5,12.891666666666666,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,6,12.538888888888888,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,7,12.95,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,8,12.891666666666666,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,9,12.538888888888888,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,10,12.95,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,11,12.95,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,12,12.925,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,13,12.891666666666666,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,14,12.95,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema1640250817-rep1,,15,12.891666666666666,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,0,12.472222222222221,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,1,12.508333333333333,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,2,12.938888888888888,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,3,12.55,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,4,12.472222222222221,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,5,12.508333333333333,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,6,12.55,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,7,12.508333333333333,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,8,12.508333333333333,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,9,12.508333333333333,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,10,12.938888888888888,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,11,12.472222222222221,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,12,12.508333333333333,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,13,12.508333333333333,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,14,12.55,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema2115971678-rep2,,15,12.55,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,0,12.33611111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,1,12.33611111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,2,12.511111111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,3,12.511111111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,4,12.33611111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,5,12.777777777777779,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,6,12.777777777777779,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,7,12.33611111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,8,12.511111111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,9,12.394444444444444,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,10,12.394444444444444,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,11,12.394444444444444,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,12,12.511111111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,13,12.511111111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,14,12.511111111111111,8,True
tower_motion_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_motion_exploit_explore_tabular_q-schema846157733-rep3,,15,12.33611111111111,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,0,13.238888888888889,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,1,13.238888888888889,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,2,12.991666666666665,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,3,13.238888888888889,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,4,12.991666666666665,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,5,12.991666666666665,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,6,12.513888888888888,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,7,12.991666666666665,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,8,12.513888888888888,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,9,13.238888888888889,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,10,13.049999999999999,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,11,13.049999999999999,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,12,12.513888888888888,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,13,12.991666666666665,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,14,12.513888888888888,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema586944204-rep0,,15,13.238888888888889,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,0,12.891666666666666,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,1,12.925,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,2,12.925,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,3,12.925,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,4,12.538888888888888,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,5,12.891666666666666,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,6,12.538888888888888,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,7,12.95,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,8,12.891666666666666,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,9,12.538888888888888,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,10,12.95,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,11,12.95,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,12,12.925,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,13,12.891666666666666,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,14,12.95,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema1640250817-rep1,,15,12.891666666666666,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,0,12.472222222222221,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,1,12.508333333333333,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,2,12.938888888888888,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,3,12.55,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,4,12.472222222222221,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,5,12.508333333333333,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,6,12.55,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,7,12.508333333333333,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,8,12.508333333333333,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,9,12.508333333333333,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,10,12.938888888888888,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,11,12.472222222222221,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,12,12.508333333333333,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,13,12.508333333333333,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,14,12.55,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema2115971678-rep2,,15,12.55,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,0,12.33611111111111,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,1,12.33611111111111,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,2,12.511111111111111,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,3,12.511111111111111,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,4,12.33611111111111,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,5,12.777777777777779,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,6,12.777777777777779,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,7,12.33611111111111,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,8,12.511111111111111,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,9,12.394444444444444,8,True
tower_bad_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_bad_exploit_explore_tabular_q-schema846157733-rep3,,10,12.394444444444444,8,True
